Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.trust.json	9715	-	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	88	62	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-COSEHeader.json	1440	6	1	0	0	0	0	17	0	16	0	0	0	0	0	0	0	0	0	0	49	147	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CWT.json	1726	6	0	0	0	0	0	16	0	17	0	0	0	0	0	0	0	0	0	0	54	160	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CWTPayload.json	2091	6	0	0	0	0	0	11	0	16	0	0	0	0	0	0	0	0	0	0	61	148	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HCert.json	3571	5	5	0	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	73	167	0	0	0	1	0	0
